550537;Anas aucklandica aucklandica;Anas aucklandica aucklandica (Gray, 1844);Sarcelle de Nouvelle-Zélande;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
456607;Anas aucklandica;Anas aucklandica (G.R. Gray, 1844);Sarcelle de Nouvelle-Zélande;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
550538;Anas aucklandica nesiotis;Anas aucklandica nesiotis (J. H. Fleming, 1935);Sarcelle de Nouvelle-Zélande;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1948;Anas bahamensis;Anas bahamensis Linnaeus, 1758;Canard des Bahamas, Pilet des Bahamas;Espèce;Chordata;Aves;Anseriformes;Anatidae;Marin et Terrestre
1958;Anas crecca;Anas crecca Linnaeus, 1758;Sarcelle d'hiver;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199302;Anas carolinensis;Anas carolinensis Gmelin, 1789;Sarcelle à ailes vertes, Sarcelle de la Caroline;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1961;Anas crecca carolinensis;Anas crecca carolinensis Gmelin, 1789;Sarcelle à ailes vertes, Sarcelle de la Caroline;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1960;Anas crecca crecca;Anas crecca crecca Linnaeus, 1758;Sarcelle d'hiver;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
813479;Anas cyanoptera;Anas cyanoptera Vieillot, 1816;Sarcelle cannelle;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
813480;Spatula cyanoptera;Spatula cyanoptera (Vieillot, 1816);Sarcelle cannelle;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432601;Anas eatoni;Anas eatoni (Sharpe, 1875);Canard d'Eaton;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
785484;Anas eatoni drygalskii;Anas eatoni drygalskii Reichenow, 1904;Canard de Crozet, Canard d'Eaton (Crozet);Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
785483;Anas eatoni eatoni;Anas eatoni eatoni (Sharpe, 1875);Canard des Kerguélen, Canard d'Eaton (Kerguélen);Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432700;Anas gracilis;Anas gracilis Buller, 1869;Sarcelle australasienne, Sarcelle grise;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
418812;Anas marecula;Anas marecula Olson & Jouventin, 1996;;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441638;Anas melleri;Anas melleri P. L. Sclater, 1865;Canard de Meller;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
416680;Anas boschas;Anas boschas Linnaeus, 1758;Canard colvert;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1966;Anas platyrhynchos;Anas platyrhynchos Linnaeus, 1758;Canard colvert;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441639;Anas rhynchotis;Anas rhynchotis Latham, 1801;Canard bridé, Souchet australien;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432703;Anas rhynchotis rhynchotis;Anas rhynchotis rhynchotis Latham, 1801;;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1968;Anas rubripes;Anas rubripes Brewster, 1902;Canard noir;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441640;Anas superciliosa;Anas superciliosa Gmelin, 1789;;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432702;Anas superciliosa pelewensis;Anas superciliosa pelewensis Hartlaub & Finsch, 1872;Canard à sourcils, Canard sauvage;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432589;Anas theodori;Anas theodori Newton & Gadow, 1893;;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2734;Anser albifrons;Anser albifrons (Scopoli, 1769);Oie rieuse;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2736;Branta albifrons;Branta albifrons Scopoli, 1769;Oie rieuse;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2737;Anser albifrons albifrons;Anser albifrons albifrons (Scopoli, 1769);;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2738;Anser albifrons flavirostris;Anser albifrons flavirostris Dalgety & Scott, 1948;;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2743;Anas anser;Anas anser Linnaeus, 1758;Oie cendrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2741;Anser anser;Anser anser (Linnaeus, 1758);Oie cendrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
433478;Anser domesticus;Anser domesticus (Linnaeus, 1758);Oie cendrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2744;Anser anser anser;Anser anser anser (Linnaeus, 1758);;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2745;Anser anser rubrirostris;Anser anser rubrirostris Swinhoe, 1871;;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2725;Anser brachyrhynchus;Anser brachyrhynchus (Baillon, 1833);Oie à bec court;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2729;Anas caerulescens;Anas caerulescens Linnaeus, 1758;Oie des neiges;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2727;Anser caerulescens;Anser caerulescens (Linnaeus, 1758);Oie des neiges;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2730;Chen caerulescens;Chen caerulescens (Linnaeus, 1758);Oie des neiges;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2739;Anser erythropus;Anser erythropus (Linnaeus, 1758);Oie naine;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2720;Anser fabalis;Anser fabalis (Latham, 1787);Oie des moissons;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2722;Anser fabilis;Anser fabilis Latham, 1787;Oie des moissons;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2723;Anser fabalis fabalis;Anser fabalis fabalis (Latham, 1787);;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2724;Anser fabalis rossicus;Anser fabalis rossicus Buturlin, 1933;;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2731;Anser indicus;Anser indicus (Latham, 1790);Oie à tête barrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2733;Eulabeia indica;Eulabeia indica Latham;Oie à tête barrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199305;Aythya affinis;Aythya affinis (Eyton, 1838);Fuligule à tête noire, Petit Fuligule;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
814136;Fuligula affinis;Fuligula affinis Eyton, 1838;Fuligule à tête noire, Petit Fuligule;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199304;Aythya americana;Aythya americana (Eyton, 1838);Fuligule à tête rouge;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441683;Aythya australis;Aythya australis (Eyton, 1838);;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432704;Aythya australis australis;Aythya australis australis (Eyton, 1838);Fuligule austral;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1990;Anas collaris;Anas collaris Donovan, 1809;Fuligule à bec cerclé, Fuligule à collier;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1988;Aythya collaris;Aythya collaris (Donovan, 1809);Fuligule à bec cerclé, Fuligule à collier;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1994;Anas ferina;Anas ferina Linnaeus, 1758;Fuligule milouin;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1991;Aythya ferina;Aythya ferina (Linnaeus, 1758);Fuligule milouin;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1993;Nyroca ferina;Nyroca ferina ;Fuligule milouin;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2000;Anas fuligula;Anas fuligula Linnaeus, 1758;Fuligule morillon;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1998;Aythya fuligula;Aythya fuligula (Linnaeus, 1758);Fuligule morillon;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2003;Anas marila;Anas marila Linnaeus, 1761;Fuligule milouinan;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2001;Aythya marila;Aythya marila (Linnaeus, 1761);Fuligule milouinan;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1997;Anas nyroca;Anas nyroca Guldenstad, 1770;Fuligule nyroca;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1995;Aythya nyroca;Aythya nyroca (Güldenstädt, 1770);Fuligule nyroca;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
416717;Nyroca fuligula;Nyroca fuligula ;Fuligule nyroca;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199303;Aythya valisineria;Aythya valisineria (Wilson, 1814);Fuligule à dos blanc;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2759;Anas bernicla;Anas bernicla Linnaeus, 1758;Bernache cravant;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2757;Branta bernicla;Branta bernicla (Linnaeus, 1758);Bernache cravant;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2760;Branta bernicla bernicla;Branta bernicla bernicla (Linnaeus, 1758);;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2762;Branta bernicla hrota;Branta bernicla hrota (O.F. Müller, 1776);Bernache à ventre pâle;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199299;Branta hrota;Branta hrota (O.F. Müller, 1776);Bernache à ventre pâle;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2749;Anas canadensis;Anas canadensis Linnaeus, 1758;Bernache du Canada;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2747;Branta canadensis;Branta canadensis (Linnaeus, 1758);Bernache du Canada;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2752;Anas leucopsis;Anas leucopsis Bechstein, 1803;Bernache nonnette;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2750;Branta leucopsis;Branta leucopsis (Bechstein, 1803);Bernache nonnette;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
534762;Branta bernicla nigricans;Branta bernicla nigricans (Lawrence, 1846);Bernache du Pacifique;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199300;Branta nigricans;Branta nigricans (Lawrence, 1846);Bernache du Pacifique;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2755;Anser ruficollis;Anser ruficollis Pallas, 1769;Bernache à cou roux;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2753;Branta ruficollis;Branta ruficollis (Pallas, 1769);Bernache à cou roux;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2756;Rufibrenta ruficollis;Rufibrenta ruficollis ;Bernache à cou roux;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
814137;Anas albeola;Anas albeola Linnaeus, 1758;Garrot albéole;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199310;Bucephala albeola;Bucephala albeola (Linnaeus, 1758);Garrot albéole;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2811;Anas clangula;Anas clangula Linnaeus, 1758;Garrot à oeil d'or;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2808;Bucephala clangula;Bucephala clangula (Linnaeus, 1758);Garrot à oeil d'or;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2810;Glaucionetta clangula;Glaucionetta clangula ;Garrot à oeil d'or;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2807;Anas islandica;Anas islandica Gmelin, 1789;Garrot d'Islande;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2805;Bucephala islandica;Bucephala islandica (Gmelin, 1789);Garrot d'Islande;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
780301;Anas moschata;Anas moschata Linnaeus, 1758;Canard musqué;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441709;Cairina moschata;Cairina moschata (Linnaeus, 1758);Canard musqué;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
813758;Anas leucophrys;Anas leucophrys Vieillot, 1816;Canard à collier noir;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
813757;Callonetta leucophrys;Callonetta leucophrys (Vieillot, 1816);Canard à collier noir;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2792;Anas hyemalis;Anas hyemalis Linnaeus, 1758;Harelde de Miquelon, Harelde boréale;Espèce;Chordata;Aves;Anseriformes;Anatidae;Marin et Terrestre
2790;Clangula hyemalis;Clangula hyemalis (Linnaeus, 1758);Harelde de Miquelon, Harelde boréale;Espèce;Chordata;Aves;Anseriformes;Anatidae;Marin et Terrestre
2702;Cygnus atratus;Cygnus atratus (Latham, 1790);Cygne noir;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2711;Anas columbianus;Anas columbianus Ord, 1815;Cygne de Bewick;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2703;Cygnus colombianus;Cygnus colombianus ;Cygne de Bewick;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2713;Cygnus columbianus columbianus;Cygnus columbianus columbianus (Ord, 1815);Cygne de Bewick;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2709;Cygnus columbianus;Cygnus columbianus (Ord, 1815);Cygne de Bewick;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2712;Olor columbianus;Olor columbianus ;Cygne de Bewick;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2705;Cygnus bewickii;Cygnus bewickii Yarrell, 1830;Cygne de Bewick;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2714;Cygnus columbianus bewickii;Cygnus columbianus bewickii (Yarrel, 1830);Cygne de Bewick;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2717;Anas cygnus;Anas cygnus Linnaeus, 1758;Cygne chanteur;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2715;Cygnus cygnus;Cygnus cygnus (Linnaeus, 1758);Cygne chanteur;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2718;Olor cygnus;Olor cygnus ;Cygne chanteur;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2708;Anas olor;Anas olor Gmelin, 1789;Cygne tuberculé;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2706;Cygnus olor;Cygnus olor (Gmelin, 1803);Cygne tuberculé;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441860;Dendrocygna arborea;Dendrocygna arborea (Linnaeus, 1758);Dendrocygne des Antilles;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441861;Dendrocygna arcuata;Dendrocygna arcuata (Horsfield, 1824);;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
432699;Dendrocygna arcuata arcuata;Dendrocygna arcuata arcuata (Horsfield, 1824);;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
829197;Anas autumnalis;Anas autumnalis Linnaeus, 1758;Dendrocygne à ventre noir;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
441862;Dendrocygna autumnalis;Dendrocygna autumnalis (Linnaeus, 1758);Dendrocygne à ventre noir;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2398;Dendrocygna bicolor;Dendrocygna bicolor (Vieillot, 1816);Dendrocygne fauve;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2399;Dendrocygna viduata;Dendrocygna viduata (Linnaeus, 1766);Dendrocygne veuf;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2788;Histrionicus histrionicus;Histrionicus histrionicus (Linnaeus, 1758);Arlequin plongeur, Garrot arlequin;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199311;Lophodytes cucullatus;Lophodytes cucullatus (Linnaeus, 1758);Harle couronné;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
813532;Mergellus cucullatus;Mergellus cucullatus (Linnaeus, 1758);Harle couronné;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2820;Mergus cucullatus;Mergus cucullatus Linnaeus, 1758;Harle couronné;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1953;Anas americana;Anas americana Gmelin, 1789;Canard à front blanc, Canard d'Amérique;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1955;Mareca americana;Mareca americana (Gmelin, 1789);Canard à front blanc, Canard d'Amérique;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1950;Anas penelope;Anas penelope Linnaeus, 1758;Canard siffleur;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1952;Mareca penelope;Mareca penelope (Linnaeus, 1758);Canard siffleur;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1956;Anas strepera;Anas strepera Linnaeus, 1758;Canard chipeau;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
836203;Mareca strepera;Mareca strepera (Linnaeus, 1758);Canard chipeau;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1982;Anas angustirostris;Anas angustirostris Ménétries, 1832;Sarcelle marbrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
1980;Marmaronetta angustirostris;Marmaronetta angustirostris (Ménétries, 1832);Sarcelle marbrée;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199308;Melanitta americana;Melanitta americana (Swainson, 1832);Macreuse à bec jaune;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
584593;Melanitta nigra americana;Melanitta nigra americana (Swainson, 1832);Macreuse à bec jaune;Sous-espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
199309;Melanitta deglandi;Melanitta deglandi (Bonaparte, 1850);Macreuse à ailes blanches;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
816967;Oedemia deglandi;Oedemia deglandi Bonaparte, 1850;Macreuse à ailes blanches;Espèce;Chordata;Aves;Anseriformes;Anatidae;Continental (Terrestre et Eau douce)
2803;Anas fusca;Anas fusca Linnaus, 1758;Macreuse brune;Espèce;Chordata;Aves;Anseriformes;Anatidae;Marin et Terrestre
2801;Melanitta fusca;Melanitta fusca (Linnaeus, 1758);Macreuse brune;Espèce;Chordata;Aves;Anseriformes;Anatidae;Marin et Terrestre
